mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,year,month,day,day_of_week,week_of_year,day_of_year,quarter,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,discount_amount,price_discount_ratio,ad_spend_per_view,inventory_demand_ratio,inventory_gap,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,demand_rolling_7,demand_rolling_14,demand_rolling_30,demand_rolling_std_7,units_sold_lag_1,units_sold_lag_7,selling_price_lag_1,selling_price_change,inventory_lag_1,inventory_change,product_demand_rank
2990.0,2392.0,20,4.4,7016,11840,1966,0,0,275,2023,3,27,0,13,86,1,0.0,1.0,1.0,6.123233995736766e-17,0.995918996147179,0.0902516100310411,598.0,0.2,0.1660472972972973,1.751592356687898,118,186.0,128.0,0.0,0.0,139.42857142857142,0.0,0.0,24.20645329147541,134.0,128.0,2093.0,299.0,134.0,141.0,1.0
2990.0,2093.0,30,4.0,7095,8227,638,0,0,62,2023,3,31,4,13,90,1,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.9997685019798908,0.0215160974362222,897.0,0.3,0.077549532028686,0.5166666666666667,-58,157.0,150.0,0.0,0.0,143.57142857142858,0.0,0.0,24.405307775544387,157.0,150.0,2392.0,-299.0,275.0,-213.0,1.0
2990.0,2392.0,20,4.1,5530,5281,671,0,1,147,2023,4,1,5,13,91,2,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.99999073973619,0.0043035382962442,598.0,0.2,0.1270592690778261,1.5638297872340423,53,120.0,127.0,0.0,0.0,139.28571428571428,0.0,0.0,25.68861152154319,62.0,127.0,2093.0,299.0,62.0,85.0,1.0
2990.0,1794.0,40,4.2,8763,14348,1618,0,1,327,2023,4,2,6,13,92,2,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.999916658654738,-0.0129102960750088,1196.0,0.4,0.1127683300808475,1.7771739130434785,143,94.0,148.0,0.0,0.0,134.57142857142858,0.0,0.0,30.83211065786848,94.0,148.0,2392.0,-598.0,147.0,180.0,1.0
2990.0,1794.0,40,3.9,11771,8453,616,0,1,133,2023,4,16,6,15,106,2,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.2511900638848193,1196.0,0.4,0.0728735360227138,0.93006993006993,-10,184.0,118.0,121.0,0.0,139.71428571428572,140.85714285714286,0.0,36.012563945167265,184.0,105.0,1794.0,0.0,327.0,-194.0,1.0
2990.0,1794.0,40,4.0,8037,7157,655,0,0,127,2023,4,19,2,16,109,2,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,0.9536809966304456,-0.3008198076356673,1196.0,0.4,0.0915187927902752,0.9769230769230768,-3,143.0,119.0,154.0,0.0,143.28571428571428,142.42857142857142,0.0,34.71653921746946,133.0,119.0,1794.0,0.0,133.0,-6.0,1.0
2990.0,2392.0,20,4.0,13858,12213,1577,0,0,140,2023,4,24,0,17,114,2,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9242907221930932,-0.3816892202666588,598.0,0.2,0.1291247031851305,0.9395973154362416,-9,130.0,186.0,166.0,0.0,144.85714285714286,140.71428571428572,0.0,33.667138139084386,127.0,134.0,1794.0,598.0,127.0,13.0,1.0
2990.0,2093.0,30,4.2,7956,8104,736,0,1,85,2023,4,30,6,17,120,2,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.4749510720670499,897.0,0.3,0.0908193484698914,0.6640625,-43,149.0,157.0,128.0,0.0,139.57142857142858,139.5,0.0,28.663897983684063,140.0,157.0,2392.0,-299.0,140.0,-55.0,1.0
2990.0,2093.0,30,4.3,7020,7784,541,0,0,195,2023,5,8,0,19,128,2,0.0,1.0,0.4999999999999999,-0.8660254037844387,0.8064799463209448,-0.5912614448635781,897.0,0.3,0.0695015416238437,1.5,65,128.0,120.0,150.0,0.0,135.42857142857142,139.5,0.0,27.80801528850475,85.0,62.0,2093.0,0.0,85.0,110.0,1.0
2990.0,1495.0,50,3.8,10266,15417,1539,0,0,376,2023,5,12,4,19,132,2,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0.7638886127905428,-0.6453481132295501,1495.0,0.5,0.0998248686514886,1.968586387434555,185,130.0,94.0,127.0,0.0,136.85714285714286,138.07142857142858,0.0,27.13195269682698,130.0,94.0,2093.0,-598.0,195.0,181.0,1.0
2990.0,1495.0,50,3.8,9911,8773,1316,0,1,218,2023,5,20,5,20,140,2,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,0.6680638642135335,-0.7441039398713607,1495.0,0.5,0.1500056993046848,1.379746835443038,60,191.0,184.0,148.0,0.0,150.71428571428572,142.64285714285714,0.0,26.354723079012388,191.0,184.0,1495.0,0.0,376.0,-158.0,1.0
2990.0,2392.0,20,4.4,15187,15367,1784,0,0,293,2023,5,26,4,21,146,2,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,598.0,0.2,0.1160929264007288,1.8662420382165603,136,158.0,143.0,118.0,0.0,147.0,143.35714285714286,0.0,22.42022896106697,158.0,133.0,1495.0,897.0,218.0,75.0,1.0
2990.0,2093.0,30,4.0,10031,10150,1643,0,1,256,2023,6,4,6,22,155,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.4559066935084588,-0.8900275764346767,897.0,0.3,0.161871921182266,1.6516129032258065,101,157.0,130.0,119.0,0.0,149.0,146.14285714285714,0.0,22.627416997969508,157.0,127.0,2392.0,-299.0,293.0,-37.0,1.0
2990.0,2392.0,20,4.2,7361,6709,1020,0,0,172,2023,6,12,0,24,163,2,0.0,1.0,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341992,598.0,0.2,0.1520345804143687,1.5357142857142858,60,155.0,149.0,186.0,0.0,152.57142857142858,148.71428571428572,0.0,21.046433924833448,155.0,140.0,2093.0,299.0,256.0,-84.0,1.0
2990.0,2392.0,20,4.2,14278,15462,1833,0,0,243,2023,6,15,3,24,166,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2802306751992158,-0.9599326896597448,598.0,0.2,0.1185487000388048,1.4550898203592817,76,112.0,128.0,157.0,0.0,147.28571428571428,143.42857142857142,0.0,26.126067989106744,112.0,85.0,2392.0,0.0,172.0,71.0,1.0
2990.0,1794.0,40,3.9,5680,13372,1456,0,1,98,2023,6,24,5,25,175,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.1287481774525813,-0.99167731989929,1196.0,0.4,0.1088842357164223,0.6163522012578616,-61,167.0,130.0,120.0,0.0,152.85714285714286,144.14285714285714,0.0,25.47828206812336,167.0,130.0,2392.0,-598.0,243.0,-145.0,1.0
2990.0,2392.0,20,4.3,12426,6373,977,0,0,57,2023,6,27,1,26,178,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.077386479233463,-0.9970011699250152,598.0,0.2,0.1533029970186725,0.6404494382022472,-32,159.0,191.0,94.0,0.0,157.0,146.92857142857142,0.0,23.41651838624462,98.0,191.0,1794.0,598.0,98.0,-41.0,1.0
2990.0,2392.0,20,3.9,8738,13141,1630,0,1,196,2023,7,2,6,26,183,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.008606996888688,-0.9999629591162656,598.0,0.2,0.1240392664180808,1.264516129032258,41,89.0,158.0,184.0,0.0,142.42857142857142,146.57142857142858,0.0,29.641508862050998,57.0,158.0,2392.0,0.0,57.0,139.0,1.0
2990.0,2093.0,30,3.8,10140,7632,775,0,0,102,2023,7,5,2,27,186,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,-0.0602132773657927,-0.9981855344718586,897.0,0.3,0.1015461215932914,0.85,-18,155.0,157.0,143.0,0.0,142.0,144.5,0.0,29.39954648176284,155.0,157.0,2392.0,-299.0,196.0,-94.0,1.0
2990.0,1794.0,40,4.5,12497,8860,1084,0,0,272,2023,7,11,1,28,192,3,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.1628070129385164,-0.9866579328916572,1196.0,0.4,0.1223476297968397,1.9428571428571428,132,120.0,155.0,130.0,0.0,136.71428571428572,142.85714285714286,0.0,29.578789054063087,102.0,155.0,2093.0,-299.0,102.0,170.0,1.0
2990.0,2093.0,30,4.0,13830,11557,1607,0,0,128,2023,7,21,4,29,202,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.3294084822245302,-0.9441875088341994,897.0,0.3,0.1390499264515012,0.847682119205298,-23,140.0,112.0,149.0,121.0,134.57142857142858,143.57142857142858,141.83333333333334,28.559044935344883,140.0,112.0,1794.0,299.0,272.0,-144.0,1.0
2990.0,2392.0,20,4.2,11890,10496,1386,0,1,72,2023,7,22,5,29,203,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.3456123126707333,-0.9383773917408642,598.0,0.2,0.1320503048780487,0.5581395348837209,-57,151.0,167.0,128.0,154.0,140.14285714285714,143.71428571428572,142.83333333333334,27.19331150257708,128.0,167.0,2093.0,299.0,128.0,-56.0,1.0
2990.0,2392.0,20,4.1,12449,11401,1132,0,0,284,2023,8,1,1,31,213,3,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-0.5012418134457756,-0.8653072543632061,598.0,0.2,0.0992895360056135,1.9452054794520548,138,129.0,159.0,130.0,166.0,134.71428571428572,143.78571428571428,142.0,24.608360948495317,72.0,98.0,2392.0,0.0,72.0,212.0,1.0
2990.0,2093.0,30,4.3,8190,10407,1401,0,0,266,2023,8,9,2,32,221,3,0.9749279121818236,-0.2225209339563143,-0.8660254037844385,-0.5000000000000004,-0.6152845999633277,-0.7883050558305253,897.0,0.3,0.1346209282213894,1.86013986013986,123,146.0,89.0,191.0,128.0,132.85714285714286,144.92857142857142,141.33333333333334,22.90144516130349,146.0,57.0,2392.0,-299.0,284.0,-18.0,1.0
2990.0,2392.0,20,3.9,12842,8045,627,0,0,82,2023,8,10,3,32,222,3,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.6287628145958345,-0.7775971469736268,598.0,0.2,0.0779366065879428,0.7884615384615384,-22,143.0,155.0,158.0,150.0,140.57142857142858,141.5,141.83333333333334,12.313368654395436,143.0,155.0,2093.0,299.0,266.0,-184.0,1.0
2990.0,2392.0,20,3.9,14746,8441,762,0,1,102,2023,8,13,6,32,225,3,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-0.6680638642135333,-0.7441039398713608,598.0,0.2,0.0902736642577893,0.8031496062992126,-25,104.0,120.0,157.0,127.0,133.28571428571428,137.64285714285714,140.3,16.67047575520155,82.0,102.0,2392.0,0.0,82.0,20.0,1.0
2990.0,2392.0,20,4.0,8967,9291,1319,0,0,243,2023,8,14,0,33,226,3,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.6807734094770159,-0.7324940716135792,598.0,0.2,0.1419653428048649,1.8409090909090908,111,127.0,140.0,155.0,148.0,134.28571428571428,135.5,140.3,15.934389285591168,102.0,140.0,2392.0,0.0,102.0,141.0,1.0
2990.0,2392.0,20,4.2,7919,13662,1920,0,0,214,2023,8,30,2,35,242,3,0.9749279121818236,-0.2225209339563143,-0.8660254037844385,-0.5000000000000004,-0.8543221697498269,-0.5197438121555157,598.0,0.2,0.1405357927097057,1.3459119496855343,55,132.0,151.0,112.0,118.0,133.14285714285714,133.85714285714286,139.76666666666668,15.741966961263914,132.0,128.0,2392.0,0.0,243.0,-29.0,1.0
2990.0,1495.0,50,4.1,8378,12474,1514,0,0,118,2023,9,6,2,36,249,3,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210294e-16,-0.9106046300942162,-0.4132786077829044,1495.0,0.5,0.121372454705788,0.6178010471204188,-73,159.0,129.0,167.0,119.0,134.28571428571428,137.21428571428572,141.13333333333333,17.451974918943396,159.0,72.0,2392.0,-897.0,214.0,-96.0,1.0
2990.0,2093.0,30,4.3,6778,13175,1641,0,0,276,2023,9,11,0,37,254,3,0.0,1.0,-1.0,-1.8369701987210294e-16,-0.9427611433904206,-0.333468778918187,897.0,0.3,0.1245540796963946,1.7358490566037736,117,191.0,146.0,159.0,186.0,143.14285714285714,138.92857142857142,143.53333333333333,27.285090992631687,118.0,146.0,1495.0,598.0,118.0,158.0,1.0
2990.0,1495.0,50,3.9,13316,21859,4090,1,1,341,2023,9,23,5,38,266,3,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,-0.9911140639934546,-0.1330147065341963,1495.0,0.5,0.1871082849169678,1.0333333333333334,11,159.0,143.0,89.0,157.0,145.0,138.92857142857142,142.63333333333333,27.946377224964248,159.0,143.0,2093.0,-598.0,276.0,65.0,1.0
2990.0,1196.0,60,4.0,9446,33799,6948,1,1,307,2023,9,24,6,38,267,3,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,-0.9932568492674144,-0.1159345995955006,1794.0,0.6,0.2055682120772804,0.7309523809523809,-113,330.0,104.0,155.0,120.0,171.71428571428572,156.14285714285714,148.4,75.17915111189245,330.0,82.0,1495.0,-299.0,341.0,-34.0,1.0
2990.0,1794.0,40,3.8,9780,21922,3991,1,0,590,2023,9,28,3,39,271,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210294e-16,-0.9988797155850336,-0.0473213883224323,1196.0,0.4,0.1820545570659611,1.8971061093247588,279,420.0,127.0,120.0,94.0,216.8571428571429,175.07142857142858,158.4,113.06845798221616,307.0,102.0,1196.0,598.0,307.0,283.0,1.0
2990.0,1495.0,50,3.9,12665,32679,6402,1,0,783,2023,9,29,4,39,272,3,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,-0.9995462806873572,-0.0301203048469083,1495.0,0.5,0.1959056274671807,1.9772727272727275,387,311.0,132.0,140.0,184.0,243.14285714285717,188.7142857142857,165.63333333333333,110.04457971117668,311.0,132.0,1794.0,-299.0,590.0,193.0,1.0
2990.0,1794.0,40,4.1,6509,32142,5690,1,0,732,2023,10,2,0,40,275,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9997685019798908,0.0215160974362222,1196.0,0.4,0.1770269429407006,1.9365079365079363,354,396.0,159.0,151.0,143.0,280.85714285714283,207.0,172.7,110.84137099390963,396.0,159.0,1495.0,299.0,783.0,-51.0,1.0
2990.0,1046.5,65,4.2,13008,40985,7248,1,0,766,2023,10,3,1,40,276,4,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9992500112396836,0.0387222808921739,1943.5,0.65,0.176845187263633,1.633262260127932,297,378.0,191.0,129.0,130.0,312.1428571428572,223.2142857142857,180.53333333333333,101.20182569405311,378.0,118.0,1794.0,-747.5,732.0,34.0,1.0
2990.0,1495.0,50,3.9,12290,34288,7038,1,1,480,2023,10,8,6,40,281,4,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9922222094179324,0.1244792638867886,1495.0,0.5,0.2052613159122725,1.1538461538461535,64,469.0,159.0,146.0,149.0,351.85714285714283,247.5,191.83333333333331,100.28198337925,469.0,159.0,1046.5,448.5,766.0,-286.0,1.0
2990.0,1495.0,50,4.1,10477,20758,3336,1,0,302,2023,10,11,2,41,284,4,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,-0.9844738167520924,0.1755314904214277,1495.0,0.5,0.1607091241930822,0.937888198757764,-20,416.0,330.0,143.0,128.0,388.57142857142856,266.7857142857143,200.7333333333333,54.50338565281086,416.0,330.0,1495.0,0.0,480.0,-178.0,1.0
2990.0,1495.0,50,4.4,15502,49409,7394,1,1,424,2023,10,15,6,41,288,4,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.970063921851507,0.2428497220959358,1495.0,0.5,0.1496488493999068,0.8412698412698413,-80,322.0,420.0,104.0,130.0,387.4285714285714,279.57142857142856,207.2,55.999574828317776,302.0,307.0,1495.0,0.0,302.0,122.0,1.0
2990.0,2392.0,20,4.4,7395,9908,1286,0,0,226,2023,10,16,0,42,289,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.965739937654855,0.2595117970697994,598.0,0.2,0.1297941057731126,1.779527559055118,99,504.0,311.0,127.0,191.0,399.4285714285714,308.1428571428572,219.66666666666663,71.10522049014659,424.0,311.0,1495.0,897.0,424.0,-198.0,1.0
2990.0,2392.0,20,3.8,7629,10618,1500,0,0,102,2023,10,17,1,42,290,4,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9611297838723007,0.2760969730974688,598.0,0.2,0.1412695422866829,0.816,-23,127.0,396.0,132.0,158.0,373.1428571428572,308.1428571428572,217.53333333333333,123.75840519796157,127.0,396.0,2392.0,0.0,226.0,-124.0,1.0
2990.0,2093.0,30,4.1,7346,9479,1248,0,0,201,2023,10,25,2,43,298,4,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,-0.9141279881853336,0.4054257283599973,897.0,0.3,0.1316594577487076,1.6341463414634143,78,125.0,378.0,159.0,157.0,334.42857142857144,307.6428571428572,216.4333333333333,154.0874828821354,102.0,378.0,2392.0,-299.0,102.0,99.0,1.0
2990.0,1794.0,40,4.1,7054,45031,7777,1,1,859,2023,11,5,6,44,309,4,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,1196.0,0.4,0.1727032488729986,1.8962472406181012,406,123.0,469.0,191.0,155.0,298.0,305.07142857142856,215.3,171.25614344211613,123.0,469.0,2093.0,-299.0,201.0,658.0,1.0
2990.0,1495.0,50,4.2,11836,12763,1319,0,0,271,2023,11,20,0,47,324,4,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.6486295610349818,0.7611042586607742,1495.0,0.5,0.1033456083992791,1.5224719101123596,93,453.0,416.0,159.0,112.0,295.7142857142857,323.7857142857143,225.2333333333333,168.68087649534576,453.0,416.0,1794.0,-299.0,859.0,-588.0,1.0
2990.0,2392.0,20,3.8,8362,8594,1380,0,0,89,2023,11,23,3,47,327,4,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.6084768701151264,0.7935716089521472,598.0,0.2,0.1605771468466371,0.7478991596638656,-30,178.0,322.0,330.0,167.0,261.7142857142857,325.1428571428572,227.4333333333333,164.32459167322284,178.0,302.0,1495.0,897.0,271.0,-182.0,1.0
2990.0,1794.0,40,4.4,13246,12498,1533,0,1,130,2023,12,2,5,48,336,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.4787338401157883,0.8779600847008883,1196.0,0.4,0.1226596255400864,0.8176100628930818,-29,119.0,504.0,420.0,159.0,232.7142857142857,310.07142857142856,225.83333333333331,169.73578908184948,89.0,424.0,2392.0,-598.0,89.0,41.0,1.0
2990.0,1794.0,40,4.3,7810,5201,661,0,0,94,2023,12,13,2,50,347,4,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,-0.3049212246562894,0.9523775757303972,1196.0,0.4,0.1270909440492213,0.6962962962962963,-41,159.0,127.0,311.0,89.0,183.42857142857144,291.42857142857144,225.83333333333331,120.89645313636116,130.0,127.0,1794.0,0.0,130.0,-36.0,1.0
2990.0,2093.0,30,4.5,9919,7025,674,0,0,233,2023,12,18,0,51,352,4,0.0,1.0,-2.4492935982947064e-16,1.0,-0.2219215130041667,0.9750645322571944,897.0,0.3,0.0959430604982206,1.6884057971014492,95,135.0,125.0,396.0,155.0,184.57142857142856,278.85714285714283,227.36666666666667,120.31051096067642,94.0,102.0,1794.0,299.0,94.0,139.0,1.0
2990.0,2392.0,20,4.3,6090,14192,1548,0,0,159,2023,12,22,4,51,356,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.154308820664281,0.9880226656636976,598.0,0.2,0.109075535512965,1.0258064516129033,4,138.0,123.0,378.0,120.0,186.42857142857144,260.42857142857144,226.8,119.33406490863808,138.0,123.0,2093.0,299.0,233.0,-74.0,1.0
2990.0,2093.0,30,4.3,13834,7183,860,0,1,218,2023,12,24,6,51,358,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.1202080448993527,0.9927487224577402,897.0,0.3,0.1197271335096756,1.8632478632478635,101,155.0,453.0,469.0,140.0,191.0,244.5,227.96666666666667,117.09113259907144,155.0,453.0,2392.0,-299.0,159.0,59.0,1.0
2990.0,1794.0,40,4.1,15275,10401,903,0,0,165,2024,1,4,3,1,4,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,1196.0,0.4,0.086818575137006,1.0855263157894737,13,117.0,178.0,416.0,151.0,143.0,219.3571428571429,227.2,22.233608194202983,117.0,178.0,2093.0,-299.0,218.0,-53.0,1.0
2990.0,1794.0,40,4.0,6799,12476,1614,0,0,192,2024,1,5,4,1,5,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0859647987374464,0.9962981749346078,1196.0,0.4,0.1293683873036229,1.2075471698113207,33,152.0,119.0,322.0,129.0,139.28571428571428,200.5,227.2333333333333,16.957931140661746,152.0,89.0,1794.0,0.0,165.0,27.0,1.0
2990.0,2392.0,20,4.4,9809,13727,1789,0,1,245,2024,1,6,5,1,6,1,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.1031016974474348,0.9946708199115212,598.0,0.2,0.1303270925912435,1.5909090909090908,91,159.0,159.0,504.0,146.0,145.0,188.8571428571429,228.2333333333333,15.67375726067823,159.0,130.0,1794.0,598.0,192.0,53.0,1.0
2990.0,2392.0,20,4.4,9948,7615,1003,0,0,202,2024,1,15,0,3,15,1,0.0,1.0,0.4999999999999999,0.8660254037844387,0.255353295116187,0.9668478136052776,598.0,0.2,0.1317137229152987,1.8703703703703705,94,154.0,135.0,127.0,143.0,144.28571428571428,163.85714285714286,228.5,15.030128472663126,154.0,94.0,2392.0,0.0,245.0,-43.0,1.0
2990.0,2392.0,20,4.1,9413,6204,531,0,0,54,2024,1,16,1,3,16,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.2719581575341055,0.9623090774541486,598.0,0.2,0.0855899419729206,0.6,-36,108.0,138.0,125.0,104.0,140.42857142857142,162.5,227.33333333333331,20.33762640081296,108.0,138.0,2392.0,0.0,202.0,-148.0,1.0
2990.0,2392.0,20,4.5,6295,11843,1416,0,0,136,2024,1,17,2,3,17,1,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.288482432880609,0.9574851883550392,598.0,0.2,0.1195642995862534,0.9444444444444444,-8,90.0,155.0,123.0,127.0,133.57142857142858,160.0,226.86666666666667,27.957450663804167,54.0,155.0,2392.0,0.0,54.0,82.0,1.0
